Category	Frequency	Word	Decade
drug	0.0	addict	1800
drug	0.0	addict	1810
drug	0.0	addict	1820
drug	0.0	addict	1830
drug	0.0	addict	1840
drug	0.0	addict	1850
drug	0.0	addict	1860
drug	0.0	addict	1870
drug	0.0	addict	1880
drug	0.0	addict	1890
drug	0.0	addict	1900
drug	0.0	addict	1910
drug	5.795298548949266e-08	addict	1920
drug	1.0676676874866213e-07	addict	1930
drug	9.95932325553928e-08	addict	1940
drug	1.3324814368868384e-07	addict	1950
drug	1.9882542474008618e-07	addict	1960
drug	3.218064202881214e-07	addict	1970
drug	3.611171733744583e-07	addict	1980
drug	4.4584779389175997e-07	addict	1990
drug	0.0	druggie	1800
drug	0.0	druggie	1810
drug	0.0	druggie	1820
drug	0.0	druggie	1830
drug	0.0	druggie	1840
drug	0.0	druggie	1850
drug	0.0	druggie	1860
drug	0.0	druggie	1870
drug	0.0	druggie	1880
drug	0.0	druggie	1890
drug	0.0	druggie	1900
drug	0.0	druggie	1910
drug	0.0	druggie	1920
drug	0.0	druggie	1930
drug	0.0	druggie	1940
drug	0.0	druggie	1950
drug	0.0	druggie	1960
drug	0.0	druggie	1970
drug	0.0	druggie	1980
drug	0.0	druggie	1990
drug	0.0	drug	1800
drug	0.0	drug	1810
drug	1.1306239677274694e-06	drug	1820
drug	8.223170527563471e-07	drug	1830
drug	2.925753035192453e-07	drug	1840
drug	7.576417311280151e-07	drug	1850
drug	7.745888331076956e-07	drug	1860
drug	8.565717844583839e-07	drug	1870
drug	1.3174563531415405e-06	drug	1880
drug	1.7291339041295357e-06	drug	1890
drug	2.384839251920539e-06	drug	1900
drug	2.995623436550098e-06	drug	1910
drug	4.2042256746013765e-06	drug	1920
drug	3.151526227527473e-06	drug	1930
drug	2.9340166310818717e-06	drug	1940
drug	2.9440297407443162e-06	drug	1950
drug	2.708875177068589e-06	drug	1960
drug	2.9811467663621415e-06	drug	1970
drug	3.1508001326005366e-06	drug	1980
drug	4.1360168466068485e-06	drug	1990
drug	0.0	illegal	1800
drug	0.0	illegal	1810
drug	5.910079831302681e-07	illegal	1820
drug	5.804590960633038e-07	illegal	1830
drug	5.092977505705381e-07	illegal	1840
drug	4.1524594879131595e-07	illegal	1850
drug	3.380023999015399e-07	illegal	1860
drug	3.1035209581825505e-07	illegal	1870
drug	3.845990596127479e-07	illegal	1880
drug	4.5731041411846934e-07	illegal	1890
drug	5.305762461932532e-07	illegal	1900
drug	3.9800342828377873e-07	illegal	1910
drug	6.445074446861759e-07	illegal	1920
drug	5.281141954174894e-07	illegal	1930
drug	8.16664506954221e-07	illegal	1940
drug	7.20294210694489e-07	illegal	1950
drug	8.505848658392955e-07	illegal	1960
drug	1.2779650647413167e-06	illegal	1970
drug	1.4870565862642167e-06	illegal	1980
drug	2.0228717545142053e-06	illegal	1990
drug	0.0	cocaine	1800
drug	0.0	cocaine	1810
drug	0.0	cocaine	1820
drug	0.0	cocaine	1830
drug	0.0	cocaine	1840
drug	0.0	cocaine	1850
drug	0.0	cocaine	1860
drug	0.0	cocaine	1870
drug	0.0	cocaine	1880
drug	8.190634282718854e-08	cocaine	1890
drug	4.773350311773211e-08	cocaine	1900
drug	0.0	cocaine	1910
drug	2.3532424410884896e-07	cocaine	1920
drug	3.260199545718076e-07	cocaine	1930
drug	1.175200144153635e-07	cocaine	1940
drug	2.6272511349938604e-07	cocaine	1950
drug	1.4839165846455212e-07	cocaine	1960
drug	1.4045268223606258e-07	cocaine	1970
drug	3.466865650817168e-07	cocaine	1980
drug	3.059044103094657e-07	cocaine	1990
drug	0.0	addictive	1800
drug	0.0	addictive	1810
drug	0.0	addictive	1820
drug	0.0	addictive	1830
drug	0.0	addictive	1840
drug	0.0	addictive	1850
drug	0.0	addictive	1860
drug	0.0	addictive	1870
drug	0.0	addictive	1880
drug	0.0	addictive	1890
drug	0.0	addictive	1900
drug	0.0	addictive	1910
drug	0.0	addictive	1920
drug	0.0	addictive	1930
drug	0.0	addictive	1940
drug	0.0	addictive	1950
drug	0.0	addictive	1960
drug	0.0	addictive	1970
drug	7.391287174331018e-09	addictive	1980
drug	1.5176958501178387e-08	addictive	1990
drug	0.0	cartel	1800
drug	0.0	cartel	1810
drug	0.0	cartel	1820
drug	7.416977338586661e-07	cartel	1830
drug	2.4923081410898673e-07	cartel	1840
drug	1.748403994910804e-07	cartel	1850
drug	2.394183665969241e-07	cartel	1860
drug	0.0	cartel	1870
drug	1.5956769494571453e-07	cartel	1880
drug	1.9794032849903897e-07	cartel	1890
drug	9.913881416759747e-08	cartel	1900
drug	7.536159588805278e-08	cartel	1910
drug	4.214762581054011e-08	cartel	1920
drug	4.00375382807483e-08	cartel	1930
drug	4.1829157673264976e-08	cartel	1940
drug	0.0	cartel	1950
drug	9.116873134423464e-08	cartel	1960
drug	5.016167222716521e-08	cartel	1970
drug	3.3788741368370366e-08	cartel	1980
drug	4.651639228932597e-08	cartel	1990
drug	0.0	overdose	1800
drug	0.0	overdose	1810
drug	0.0	overdose	1820
drug	0.0	overdose	1830
drug	0.0	overdose	1840
drug	0.0	overdose	1850
drug	0.0	overdose	1860
drug	1.7379717365822281e-07	overdose	1870
drug	0.0	overdose	1880
drug	9.100704758576504e-08	overdose	1890
drug	1.7808268470846213e-07	overdose	1900
drug	1.0597724421757422e-07	overdose	1910
drug	2.0546967582638306e-07	overdose	1920
drug	2.0590733972956266e-07	overdose	1930
drug	2.5695053999291344e-07	overdose	1940
drug	3.0420802615718383e-07	overdose	1950
drug	3.549761241701051e-07	overdose	1960
drug	5.456046502247047e-07	overdose	1970
drug	4.973280370157013e-07	overdose	1980
drug	5.652924283296055e-07	overdose	1990
drug	0.0	contra	1800
drug	0.0	contra	1810
drug	0.0	contra	1820
drug	3.386011393702606e-07	contra	1830
drug	0.0	contra	1840
drug	1.6027036620015703e-07	contra	1850
drug	0.0	contra	1860
drug	0.0	contra	1870
drug	1.9639100916395636e-07	contra	1880
drug	8.190634282718854e-08	contra	1890
drug	1.2484146969253015e-07	contra	1900
drug	1.1539744370358081e-07	contra	1910
drug	6.86655070496716e-07	contra	1920
drug	2.764496690813573e-07	contra	1930
drug	2.62926133946237e-07	contra	1940
drug	1.8353046206177206e-07	contra	1950
drug	2.560483518604037e-07	contra	1960
drug	1.520284527500238e-07	contra	1970
drug	7.884039652619752e-08	contra	1980
drug	1.1353153372310067e-07	contra	1990
drug	0.0	contraband	1800
drug	0.0	contraband	1810
drug	0.0	contraband	1820
drug	4.514681858270141e-07	contraband	1830
drug	3.142475482243746e-07	contraband	1840
drug	6.410814648006281e-07	contraband	1850
drug	5.140453165169253e-07	contraband	1860
drug	3.1655913773462015e-07	contraband	1870
drug	3.395927866793412e-07	contraband	1880
drug	4.1863241889451917e-07	contraband	1890
drug	2.882369226724593e-07	contraband	1900
drug	2.402150868931682e-07	contraband	1910
drug	2.3005579088253145e-07	contraband	1920
drug	1.4489775758747002e-07	contraband	1930
drug	1.3743866092644208e-07	contraband	1940
drug	1.1564933225810294e-07	contraband	1950
drug	1.8039770244710259e-07	contraband	1960
drug	7.871523949493617e-08	contraband	1970
drug	7.461680385515123e-08	contraband	1980
drug	6.267886757629517e-08	contraband	1990
drug	0.0	smuggler	1800
drug	0.0	smuggler	1810
drug	0.0	smuggler	1820
drug	7.255738700791298e-07	smuggler	1830
drug	6.284950964487492e-07	smuggler	1840
drug	5.099511651823178e-07	smuggler	1850
drug	3.8025269988923237e-07	smuggler	1860
drug	2.979380119855248e-07	smuggler	1870
drug	3.2731834860659395e-07	smuggler	1880
drug	3.526523093948395e-07	smuggler	1890
drug	2.4417522748686046e-07	smuggler	1900
drug	2.5905548586518145e-07	smuggler	1910
drug	2.476173016369232e-07	smuggler	1920
drug	9.342092265507935e-08	smuggler	1930
drug	1.2548747301979493e-07	smuggler	1940
drug	1.3199108572935662e-07	smuggler	1950
drug	1.1735549460268502e-07	smuggler	1960
drug	7.948695752920025e-08	smuggler	1970
drug	9.256707270709798e-08	smuggler	1980
drug	9.855167857908044e-08	smuggler	1990
drug	0.0	smuggle	1800
drug	0.0	smuggle	1810
drug	0.0	smuggle	1820
drug	0.0	smuggle	1830
drug	0.0	smuggle	1840
drug	0.0	smuggle	1850
drug	2.1829321660307785e-07	smuggle	1860
drug	0.0	smuggle	1870
drug	2.904950343883521e-07	smuggle	1880
drug	2.184169142058361e-07	smuggle	1890
drug	2.882369226724593e-07	smuggle	1900
drug	4.286190766133002e-07	smuggle	1910
drug	5.514314376878998e-07	smuggle	1920
drug	3.7177714117837706e-07	smuggle	1930
drug	4.959742981258561e-07	smuggle	1940
drug	3.0923625799449266e-07	smuggle	1950
drug	2.996929572911543e-07	smuggle	1960
drug	2.7627505626654067e-07	smuggle	1970
drug	3.104340613219027e-07	smuggle	1980
drug	2.3829795880421653e-07	smuggle	1990
drug	1.1999285148969849e-05	substance	1800
drug	1.1907068167965262e-05	substance	1810
drug	1.0612447697078294e-05	substance	1820
drug	1.0174158044887354e-05	substance	1830
drug	8.712242371461972e-06	substance	1840
drug	1.1277205767174686e-05	substance	1850
drug	8.555685747507729e-06	substance	1860
drug	8.621581221831124e-06	substance	1870
drug	1.24544631644809e-05	substance	1880
drug	8.484132011182946e-06	substance	1890
drug	8.076141546727061e-06	substance	1900
drug	6.2644326581943875e-06	substance	1910
drug	7.62872027170776e-06	substance	1920
drug	8.989380618748963e-06	substance	1930
drug	7.104981210501722e-06	substance	1940
drug	7.376416105332044e-06	substance	1950
drug	8.489360696341338e-06	substance	1960
drug	5.619650725511031e-06	substance	1970
drug	4.3552279759605715e-06	substance	1980
drug	3.5043005869149424e-06	substance	1990
drug	0.0	coke	1800
drug	1.5592589267573558e-06	coke	1810
drug	0.0	coke	1820
drug	7.739454614177384e-07	coke	1830
drug	6.284950964487492e-07	coke	1840
drug	4.298159820822393e-07	coke	1850
drug	2.464600832615395e-07	coke	1860
drug	3.3518026348371544e-07	coke	1870
drug	2.0048248852153878e-07	coke	1880
drug	2.5709490942978627e-07	coke	1890
drug	3.5983717734905746e-07	coke	1900
drug	1.4601309203310225e-07	coke	1910
drug	2.1073812905270057e-07	coke	1920
drug	2.3641213080060899e-07	coke	1930
drug	2.430074874351584e-07	coke	1940
drug	5.053372996495368e-07	coke	1950
drug	6.73096803754243e-07	coke	1960
drug	8.434878114506395e-07	coke	1970
drug	1.5775118626357914e-06	coke	1980
drug	2.2292389694587996e-06	coke	1990
drug	0.0	illicit	1800
drug	0.0	illicit	1810
drug	0.0	illicit	1820
drug	0.0	illicit	1830
drug	0.0	illicit	1840
drug	2.4040554930023556e-07	illicit	1850
drug	0.0	illicit	1860
drug	0.0	illicit	1870
drug	0.0	illicit	1880
drug	1.137588094822063e-07	illicit	1890
drug	8.628748640513113e-08	illicit	1900
drug	1.530782416476072e-07	illicit	1910
drug	1.3873593495969455e-07	illicit	1920
drug	8.388817544537739e-08	illicit	1930
drug	7.170712743988281e-08	illicit	1940
drug	5.028231837308824e-08	illicit	1950
drug	1.2123501508541842e-07	illicit	1960
drug	5.8650570604070085e-08	illicit	1970
drug	6.828141484858178e-08	illicit	1980
drug	1.0269084907940183e-07	illicit	1990
drug	0.0	powdered	1800
drug	0.0	powdered	1810
drug	0.0	powdered	1820
drug	1.6768818330717666e-06	powdered	1830
drug	1.6579267199423899e-06	powdered	1840
drug	1.8722492778836525e-06	powdered	1850
drug	1.6055113995323145e-06	powdered	1860
drug	1.8124562395786095e-06	powdered	1870
drug	1.3951944609356066e-06	powdered	1880
drug	1.2695483138214224e-06	powdered	1890
drug	1.6504776654938912e-06	powdered	1900
drug	1.1893001851083329e-06	powdered	1910
drug	1.6542943130636994e-06	powdered	1920
drug	1.635819421184859e-06	powdered	1930
drug	1.591499856235177e-06	powdered	1940
drug	1.4808142760874485e-06	powdered	1950
drug	1.307398402681152e-06	powdered	1960
drug	8.257382966625657e-07	powdered	1970
drug	7.398326495449428e-07	powdered	1980
drug	5.853969707597379e-07	powdered	1990
drug	3.6593564638702376e-06	abuse	1800
drug	2.9767670419913155e-06	abuse	1810
drug	4.16275188117841e-06	abuse	1820
drug	4.8694068614199375e-06	abuse	1830
drug	4.757057712775877e-06	abuse	1840
drug	5.631317866941881e-06	abuse	1850
drug	3.2673565323815525e-06	abuse	1860
drug	3.569049101909933e-06	abuse	1870
drug	3.7109717773272585e-06	abuse	1880
drug	4.00886044615295e-06	abuse	1890
drug	4.538354604116684e-06	abuse	1900
drug	2.9650077882205766e-06	abuse	1910
drug	4.372816177843537e-06	abuse	1920
drug	3.3173960289762874e-06	abuse	1930
drug	3.1909671710747854e-06	abuse	1940
drug	3.7158633277712205e-06	abuse	1950
drug	3.4779901127704833e-06	abuse	1960
drug	2.2595904043252266e-06	abuse	1970
drug	2.3388144415918864e-06	abuse	1980
drug	2.6532082907060037e-06	abuse	1990
drug	0.0	inhale	1800
drug	0.0	inhale	1810
drug	6.680959809298684e-07	inhale	1820
drug	0.0	inhale	1830
drug	5.526422399807966e-07	inhale	1840
drug	7.3578668119163e-07	inhale	1850
drug	3.8025269988923237e-07	inhale	1860
drug	4.0345772456373154e-07	inhale	1870
drug	5.605326719887921e-07	inhale	1880
drug	4.86887704583843e-07	inhale	1890
drug	5.324121501593197e-07	inhale	1900
drug	3.932933285407754e-07	inhale	1910
drug	4.2850086240715784e-07	inhale	1920
drug	4.976094043464432e-07	inhale	1930
drug	3.4658444929276695e-07	inhale	1940
drug	4.63854386991739e-07	inhale	1950
drug	3.7728336694582206e-07	inhale	1960
drug	3.040569055000476e-07	inhale	1970
drug	3.843469330652129e-07	inhale	1980
drug	4.0544160567433697e-07	inhale	1990
drug	0.0	snort	1800
drug	0.0	snort	1810
drug	0.0	snort	1820
drug	0.0	snort	1830
drug	0.0	snort	1840
drug	7.066466146097833e-07	snort	1850
drug	5.915041998276948e-07	snort	1860
drug	6.579464431347007e-07	snort	1870
drug	6.955514907890121e-07	snort	1880
drug	7.712847282893587e-07	snort	1890
drug	7.43541106256981e-07	snort	1900
drug	7.606811084950328e-07	snort	1910
drug	9.061739549266124e-07	snort	1920
drug	9.666205670637803e-07	snort	1930
drug	8.545099353252703e-07	snort	1940
drug	9.70448744600603e-07	snort	1950
drug	9.136270736837131e-07	snort	1960
drug	8.049019097374355e-07	snort	1970
drug	1.0414675594688324e-06	snort	1980
drug	1.3296592473889533e-06	snort	1990
drug	0.0	dope	1800
drug	0.0	dope	1810
drug	0.0	dope	1820
drug	0.0	dope	1830
drug	0.0	dope	1840
drug	0.0	dope	1850
drug	0.0	dope	1860
drug	0.0	dope	1870
drug	0.0	dope	1880
drug	0.0	dope	1890
drug	7.34361586426648e-08	dope	1900
drug	1.907590395916336e-07	dope	1910
drug	4.355254667089145e-07	dope	1920
drug	6.158154697467476e-07	dope	1930
drug	8.286156948608681e-07	dope	1940
drug	7.881753404981581e-07	dope	1950
drug	6.110244760305088e-07	dope	1960
drug	5.610390109099862e-07	dope	1970
drug	5.666653500320446e-07	dope	1980
drug	4.888163257522391e-07	dope	1990
drug	0.0	crystal	1800
drug	0.0	crystal	1810
drug	1.5160639567254705e-06	crystal	1820
drug	1.6930056968513029e-06	crystal	1830
drug	1.7554518211154718e-06	crystal	1840
drug	2.6808861255298996e-06	crystal	1850
drug	2.4505173992861644e-06	crystal	1860
drug	2.582129437207882e-06	crystal	1870
drug	3.125890229192972e-06	crystal	1880
drug	2.6756071990214924e-06	crystal	1890
drug	2.5959682080182003e-06	crystal	1900
drug	2.8967113419470287e-06	crystal	1910
drug	3.707234920252091e-06	crystal	1920
drug	2.682515064810136e-06	crystal	1930
drug	2.7447894892266256e-06	crystal	1940
drug	2.9239168133950807e-06	crystal	1950
drug	2.952315087360109e-06	crystal	1960
drug	2.8183142611324206e-06	crystal	1970
drug	2.9734092404165922e-06	crystal	1980
drug	2.9677852487304287e-06	crystal	1990
drug	0.0	cooking	1800
drug	1.6065091972651543e-06	cooking	1810
drug	1.2847999633266698e-06	cooking	1820
drug	1.9348636535443462e-06	cooking	1830
drug	2.6765222210834664e-06	cooking	1840
drug	2.7901613752118245e-06	cooking	1850
drug	3.1335639157538593e-06	cooking	1860
drug	3.3083533414225987e-06	cooking	1870
drug	3.4000193461509944e-06	cooking	1880
drug	3.849598112877861e-06	cooking	1890
drug	3.983911606364565e-06	cooking	1900
drug	4.2767705666469956e-06	cooking	1910
drug	5.695197937649233e-06	cooking	1920
drug	4.814037340899498e-06	cooking	1930
drug	5.4816115198488195e-06	cooking	1940
drug	6.149527537028691e-06	cooking	1950
drug	5.622395059601364e-06	cooking	1960
drug	5.615792135339711e-06	cooking	1970
drug	6.6000674806216785e-06	cooking	1980
drug	6.4533610167153455e-06	cooking	1990
drug	1.7871275753784882e-06	dealer	1800
drug	0.0	dealer	1810
drug	1.156319966994003e-06	dealer	1820
drug	2.5475704771667223e-06	dealer	1830
drug	2.5789971199103843e-06	dealer	1840
drug	2.6517460589480526e-06	dealer	1850
drug	2.746269499200012e-06	dealer	1860
drug	2.290398467138722e-06	dealer	1870
drug	2.6717360205013228e-06	dealer	1880
drug	3.144293494088182e-06	dealer	1890
drug	4.033481013448363e-06	dealer	1900
drug	5.423679854068298e-06	dealer	1910
drug	4.225299487506646e-06	dealer	1920
drug	2.385093351867434e-06	dealer	1930
drug	2.270725702262956e-06	dealer	1940
drug	2.8598068574693934e-06	dealer	1950
drug	2.6283751270518712e-06	dealer	1960
drug	2.2125156042351176e-06	dealer	1970
drug	1.727449402457935e-06	dealer	1980
drug	1.9052010502907832e-06	dealer	1990
drug	0.0	collector	1800
drug	2.2680129843743354e-06	collector	1810
drug	6.680959809298684e-07	collector	1820
drug	9.577575085044513e-06	collector	1830
drug	2.5464887528526907e-06	collector	1840
drug	1.5517085454833385e-06	collector	1850
drug	4.316572315409249e-06	collector	1860
drug	3.333181509088059e-06	collector	1870
drug	1.988458967785058e-06	collector	1880
drug	2.4344385229192147e-06	collector	1890
drug	2.248982358431609e-06	collector	1900
drug	2.008857540390907e-06	collector	1910
drug	1.8650324421164e-06	collector	1920
drug	2.160120517718468e-06	collector	1930
drug	1.6014591794907161e-06	collector	1940
drug	1.8843298810314817e-06	collector	1950
drug	2.1036699817621803e-06	collector	1960
drug	1.3497348419278761e-06	collector	1970
drug	1.4339097118202175e-06	collector	1980
drug	9.81377615290483e-07	collector	1990
drug	0.0	buyer	1800
drug	0.0	buyer	1810
drug	0.0	buyer	1820
drug	0.0	buyer	1830
drug	0.0	buyer	1840
drug	3.861058822094692e-07	buyer	1850
drug	2.464600832615395e-07	buyer	1860
drug	0.0	buyer	1870
drug	3.7232462154000057e-07	buyer	1880
drug	2.4116867610227737e-07	buyer	1890
drug	3.6534488924725735e-07	buyer	1900
drug	3.5561253059674907e-07	buyer	1910
drug	9.009055017002949e-07	buyer	1920
drug	4.270670749946485e-07	buyer	1930
drug	4.322346292904047e-07	buyer	1940
drug	5.267072849580992e-07	buyer	1950
drug	5.770786718065917e-07	buyer	1960
drug	5.124207747513492e-07	buyer	1970
drug	5.71592874814932e-07	buyer	1980
drug	6.082609601900845e-07	buyer	1990
drug	0.0	narcotic	1800
drug	0.0	narcotic	1810
drug	0.0	narcotic	1820
drug	3.2247727559072435e-07	narcotic	1830
drug	0.0	narcotic	1840
drug	3.861058822094692e-07	narcotic	1850
drug	2.675852332553858e-07	narcotic	1860
drug	2.4207463473823895e-07	narcotic	1870
drug	2.2912284402461575e-07	narcotic	1880
drug	2.434438522919215e-07	narcotic	1890
drug	2.3499570765652734e-07	narcotic	1900
drug	1.530782416476072e-07	narcotic	1910
drug	3.0381413605097665e-07	narcotic	1920
drug	3.203003062459864e-07	narcotic	1930
drug	2.0117832976189346e-07	narcotic	1940
drug	1.8353046206177206e-07	narcotic	1950
drug	2.3762062956742008e-07	narcotic	1960
drug	2.099073053198298e-07	narcotic	1970
drug	1.3832265997676618e-07	narcotic	1980
drug	1.4447676079693193e-07	narcotic	1990
drug	0.0	meth	1800
drug	0.0	meth	1810
drug	0.0	meth	1820
drug	0.0	meth	1830
drug	0.0	meth	1840
drug	0.0	meth	1850
drug	0.0	meth	1860
drug	0.0	meth	1870
drug	0.0	meth	1880
drug	0.0	meth	1890
drug	0.0	meth	1900
drug	0.0	meth	1910
drug	0.0	meth	1920
drug	0.0	meth	1930
drug	0.0	meth	1940
drug	0.0	meth	1950
drug	0.0	meth	1960
drug	0.0	meth	1970
drug	0.0	meth	1980
drug	0.0	meth	1990
drug	0.0	heroin	1800
drug	0.0	heroin	1810
drug	0.0	heroin	1820
drug	0.0	heroin	1830
drug	0.0	heroin	1840
drug	0.0	heroin	1850
drug	0.0	heroin	1860
drug	0.0	heroin	1870
drug	0.0	heroin	1880
drug	0.0	heroin	1890
drug	0.0	heroin	1900
drug	0.0	heroin	1910
drug	0.0	heroin	1920
drug	0.0	heroin	1930
drug	0.0	heroin	1940
drug	4.2739970617125e-08	heroin	1950
drug	6.013256748236753e-08	heroin	1960
drug	1.8058202001779475e-07	heroin	1970
drug	1.6401618205896448e-07	heroin	1980
drug	1.5807689244084505e-07	heroin	1990
drug	0.0	undercover	1800
drug	0.0	undercover	1810
drug	0.0	undercover	1820
drug	0.0	undercover	1830
drug	0.0	undercover	1840
drug	0.0	undercover	1850
drug	0.0	undercover	1860
drug	0.0	undercover	1870
drug	0.0	undercover	1880
drug	0.0	undercover	1890
drug	0.0	undercover	1900
drug	0.0	undercover	1910
drug	0.0	undercover	1920
drug	0.0	undercover	1930
drug	0.0	undercover	1940
drug	0.0	undercover	1950
drug	1.9397602413666944e-08	undercover	1960
drug	4.2444491884524406e-08	undercover	1970
drug	6.300192400977391e-08	undercover	1980
drug	1.9986280415837515e-07	undercover	1990
drug	0.00011046150442101322	deal	1800
drug	0.00014283756774507533	deal	1810
drug	0.00011922943659671496	deal	1820
drug	0.00013882646714180683	deal	1830
drug	0.00016203253753789906	deal	1840
drug	0.0001684514398930105	deal	1850
drug	0.0001885208385450839	deal	1860
drug	0.00020544688038976846	deal	1870
drug	0.00021245824860118253	deal	1880
drug	0.00019274155090570215	deal	1890
drug	0.0001875210669980106	deal	1900
drug	0.00017667819640992523	deal	1910
drug	0.00016725055997160037	deal	1920
drug	0.00017435585301489107	deal	1930
drug	0.00016140876013787402	deal	1940
drug	0.00015808006661723346	deal	1950
drug	0.00015846095387748665	deal	1960
drug	0.00015061235015714918	deal	1970
drug	0.00014489668196924975	deal	1980
drug	0.0001446582929888746	deal	1990
drug	1.3616210098121814e-05	sell	1800
drug	1.587609089062035e-05	sell	1810
drug	1.6008607543050306e-05	sell	1820
drug	1.530154672677987e-05	sell	1830
drug	1.5148899048885367e-05	sell	1840
drug	2.138152385443004e-05	sell	1850
drug	1.8526756544603157e-05	sell	1860
drug	2.0545308743168483e-05	sell	1870
drug	2.148435810666531e-05	sell	1880
drug	2.4945031743258198e-05	sell	1890
drug	2.4876498740202698e-05	sell	1900
drug	2.5992685431763703e-05	sell	1910
drug	2.687437990744564e-05	sell	1920
drug	2.8893756792606687e-05	sell	1930
drug	2.983215687964236e-05	sell	1940
drug	2.8350428156706474e-05	sell	1950
drug	2.8134282540782537e-05	sell	1960
drug	2.7665319810333008e-05	sell	1970
drug	2.7067597564512026e-05	sell	1980
drug	2.587257507400883e-05	sell	1990
drug	1.3871514037461598e-05	buy	1800
drug	1.41278308818318e-05	buy	1810
drug	1.4286975592192569e-05	buy	1820
drug	1.559177627481152e-05	buy	1830
drug	2.0426090634584348e-05	buy	1840
drug	2.65028905561896e-05	buy	1850
drug	2.584310015913857e-05	buy	1860
drug	2.851515056378127e-05	buy	1870
drug	2.9941445938788178e-05	buy	1880
drug	3.2796664773720076e-05	buy	1890
drug	3.7147680849391984e-05	buy	1900
drug	4.298672530451961e-05	buy	1910
drug	4.4437646812912795e-05	buy	1920
drug	5.281141954174894e-05	buy	1930
drug	5.5662657675209035e-05	buy	1940
drug	5.688438677547472e-05	buy	1950
drug	5.599214924717032e-05	buy	1960
drug	5.974100818648523e-05	buy	1970
drug	6.638290994294647e-05	buy	1980
drug	6.49983798833324e-05	buy	1990
drug	0.0	crackhead	1800
drug	0.0	crackhead	1810
drug	0.0	crackhead	1820
drug	0.0	crackhead	1830
drug	0.0	crackhead	1840
drug	0.0	crackhead	1850
drug	0.0	crackhead	1860
drug	0.0	crackhead	1870
drug	0.0	crackhead	1880
drug	0.0	crackhead	1890
drug	0.0	crackhead	1900
drug	0.0	crackhead	1910
drug	0.0	crackhead	1920
drug	0.0	crackhead	1930
drug	0.0	crackhead	1940
drug	0.0	crackhead	1950
drug	0.0	crackhead	1960
drug	0.0	crackhead	1970
drug	0.0	crackhead	1980
drug	0.0	crackhead	1990
drug	0.0	junkie	1800
drug	0.0	junkie	1810
drug	0.0	junkie	1820
drug	0.0	junkie	1830
drug	0.0	junkie	1840
drug	0.0	junkie	1850
drug	0.0	junkie	1860
drug	0.0	junkie	1870
drug	0.0	junkie	1880
drug	0.0	junkie	1890
drug	0.0	junkie	1900
drug	0.0	junkie	1910
drug	0.0	junkie	1920
drug	0.0	junkie	1930
drug	0.0	junkie	1940
drug	0.0	junkie	1950
drug	2.909640362050042e-08	junkie	1960
drug	6.405259684391865e-08	junkie	1970
drug	6.264995795385338e-08	junkie	1980
drug	1.0485898600814159e-07	junkie	1990
drug	0.0	dopehead	1800
drug	0.0	dopehead	1810
drug	0.0	dopehead	1820
drug	0.0	dopehead	1830
drug	0.0	dopehead	1840
drug	0.0	dopehead	1850
drug	0.0	dopehead	1860
drug	0.0	dopehead	1870
drug	0.0	dopehead	1880
drug	0.0	dopehead	1890
drug	0.0	dopehead	1900
drug	0.0	dopehead	1910
drug	0.0	dopehead	1920
drug	0.0	dopehead	1930
drug	0.0	dopehead	1940
drug	0.0	dopehead	1950
drug	0.0	dopehead	1960
drug	0.0	dopehead	1970
drug	0.0	dopehead	1980
drug	0.0	dopehead	1990
drug	0.0	cannabis	1800
drug	0.0	cannabis	1810
drug	0.0	cannabis	1820
drug	0.0	cannabis	1830
drug	0.0	cannabis	1840
drug	0.0	cannabis	1850
drug	0.0	cannabis	1860
drug	0.0	cannabis	1870
drug	0.0	cannabis	1880
drug	0.0	cannabis	1890
drug	0.0	cannabis	1900
drug	0.0	cannabis	1910
drug	0.0	cannabis	1920
drug	0.0	cannabis	1930
drug	0.0	cannabis	1940
drug	0.0	cannabis	1950
drug	0.0	cannabis	1960
drug	0.0	cannabis	1970
drug	8.447185342092592e-09	cannabis	1980
drug	1.0052271215066205e-08	cannabis	1990
drug	1.8722288884917494e-06	weed	1800
drug	1.8900108203119463e-06	weed	1810
drug	1.9015039457234713e-06	weed	1820
drug	1.91873978976481e-06	weed	1830
drug	2.2864218163911393e-06	weed	1840
drug	2.38220044306597e-06	weed	1850
drug	2.0984315660553935e-06	weed	1860
drug	2.650406898287898e-06	weed	1870
drug	2.6103638301375864e-06	weed	1880
drug	2.184169142058361e-06	weed	1890
drug	1.8873092771164852e-06	weed	1900
drug	1.4083198231579864e-06	weed	1910
drug	1.8386901759848125e-06	weed	1920
drug	2.213503902092799e-06	weed	1930
drug	1.4341425487976564e-06	weed	1940
drug	2.1319702990189414e-06	weed	1950
drug	2.0464470546418627e-06	weed	1960
drug	1.8768182593302427e-06	weed	1970
drug	1.6025014526061487e-06	weed	1980
drug	1.0014821577206154e-06	weed	1990
drug	0.0	marijuana	1800
drug	0.0	marijuana	1810
drug	0.0	marijuana	1820
drug	0.0	marijuana	1830
drug	0.0	marijuana	1840
drug	0.0	marijuana	1850
drug	0.0	marijuana	1860
drug	0.0	marijuana	1870
drug	0.0	marijuana	1880
drug	0.0	marijuana	1890
drug	0.0	marijuana	1900
drug	0.0	marijuana	1910
drug	0.0	marijuana	1920
drug	0.0	marijuana	1930
drug	0.0	marijuana	1940
